rowguid,ModifiedDate
{0ADD41CD9FC34538A27F00A6258DD4CA},20171213 13:42:58.720000000
{04A4D91B9C024D8DAF5C1E68B7DBFF05},20171213 13:42:58.767000000
{71E9604AAB614BF98CC585F7348D7316},20171213 13:42:58.830000000
{8ED6374D91244D43B3BAAD3FAEBFCDB5},20171213 13:42:58.910000000
{E8C336C7415146CB85EEA1FD8D47919B},20171213 13:42:58.970000000
{24A78DD462F8494089867B250F6D70DB},20171213 13:42:59.017000000
{83854F3CEE3B4C48AE72A01A5D8EF479},20171213 13:42:59.080000000
{0C4CC13E1DCB4092A6E3B915B20194AE},20171213 13:42:59.127000000
{456AB1B004164A1FA2CC0A3F82BD2D2D},20171213 13:42:59.190000000
{D156DD3CC0BA42CBA743A312B72C6342},20171213 13:42:59.253000000
{1B1786A33BC544F6B0C543FC9EDA7178},20171213 13:42:59.300000000
{EAB12DC2BFA74C49BA9D9AE9EA36FF69},20171213 13:42:59.360000000
{D66B3D56320B47CB8F1C8F9199571D88},20171213 13:42:59.423000000
{9795D576322F475D9270147EFFE93C0D},20171213 13:42:59.487000000
{BD458122ED5E4BB892F2D88C8646CB0D},20171213 13:43:00.173000000
{A3AE80C9E72A40F18140C191E166E457},20171213 13:43:00.423000000
{1FCF03DBFC164835844C3E9F2FBC7050},20171213 13:43:00.707000000
{04C351BD7ECC409EB5E987F91253FAB8},20171213 13:43:00.847000000
{55D4AA4BD265433181E130718B299FD0},20171213 13:43:00.893000000
{4B18C1A958F14705AD716C0475141BF1},20171213 13:43:00.957000000
{621992F8E9D545C9BA3F89D6D3448338},20171213 13:43:01.017000000
{8B46167F070043F586A605ED4570F7F7},20171213 13:43:01.063000000
{970D835E1B37471E811B0A4EBE615601},20171213 13:43:01.127000000
{CE3EC1F387CF480FA1A738E9AE381DC4},20171213 13:43:01.190000000
{A8834B1887F449D0832A3480A98E1132},20171213 13:43:01.237000000
{F18282B8DF6144C19232DF166264230E},20171213 13:43:01.300000000
{C5BEBEFB90004BB389B075FE1A396221},20171213 13:43:01.360000000
{A5C0554743B14800A2F7F84D9A5881A5},20171213 13:43:01.410000000
{607C1E9CFB914FBBB18DD21F9D21AC26},20171213 13:43:01.470000000
{3FA876BB18E94CC1B8EEDF6AF3860427},20171213 13:43:01.533000000
{C402B8E53FFC4B699BA54810632EA23D},20171213 13:43:01.597000000
{0D6B63BDE3824101B6FC5C757484D4E4},20171213 13:43:01.660000000
{345EF40F5D274C9AB4EE96616B707591},20171213 13:43:01.707000000
{2D272D0D136B427696D87057B89B704B},20171213 13:43:01.767000000
{28ED0A2AF2AC4E48BFEA671CC45AFD97},20171213 13:43:01.830000000
{55092BDAEB7F4CE084E68C84D8C2B2B1},20171213 13:43:02.533000000
{658E510121044AB98192ABEF0FA15DF3},20171213 13:43:02.627000000
{E5BBBB95B4E8459FABBC92B0A2968C4D},20171213 13:43:02.673000000
{1BB8D572A71847C9B6B32967593D3CD5},20171213 13:43:02.753000000
{D4B0F32E70834C379256DFB99890EBBB},20171213 13:43:02.800000000
{6CED5D80E3424DEDBCA173AFB47B9299},20171213 13:43:02.860000000
{6E1C37A91E00412C9A1E0FC5E1F37F49},20171213 13:43:02.923000000
{C62594748E804B2DB6442B580550F6EE},20171213 13:43:02.970000000
{57BCC40A73264766A927A329DF9D46D4},20171213 13:43:03.033000000
{244D0917446245F9868EF42E65ADF1FF},20171213 13:43:03.097000000
{D3082C8A58FD4FDD85F2B6A528FF1B1A},20171213 13:43:03.143000000
{798805432AF8415B80F31CDF9DF616F3},20171213 13:43:03.207000000
{336F2752849246ADB46F50D90D8A6A63},20171213 13:43:03.267000000
{A5C708A1EF49496883F41B2064E653DD},20171213 13:43:03.313000000
{48B2FD1104704E659809581F34D08A17},20171213 13:43:03.377000000
{6E231F04D1684D8890F68EB87C6B101B},20171213 13:43:03.440000000
{104050F536144AD0BCCE0F0DD1BB801E},20171213 13:43:03.487000000
{D762BE9C8DF742DAAAB78DDDAEFA8EC9},20171213 13:43:03.550000000
{CD4FD2BF6C744AE5AF12FB11B7653FAB},20171213 13:43:03.597000000
{220CBEF7DC834B7294C8A82017AF0C9A},20171213 13:43:03.660000000
{2E4779C8EDDC4051A71102539569BF9E},20171213 13:43:03.720000000
{C4BFB77E8F114ACEB43EAED535FEB75E},20171213 13:43:03.767000000
{B686B187B2D548BB92F96BF5189F49D8},20171213 13:43:03.847000000
{0888D08F2A174D3EB87105D03AB0C978},20171213 13:43:03.893000000
{2CA94C1A7D944C688303B6460EDCA3B7},20171213 13:43:03.957000000
{645D752C88C24431BBFC7BB531B18B78},20171213 13:43:04.017000000
{4DB6C9C0DD6D4375BE68DB7467F8DDF3},20171213 13:43:04.080000000
{3D25173766A44863810E8CF285A45A45},20171213 13:43:04.143000000
{DACB6C95FD254B31ADEBBF413A697739},20171213 13:43:04.190000000
{67BC14285A0E4D51B0CDAEA2907FED97},20171213 13:43:04.253000000
{6FC51647C3DB415592627996AF31547D},20171213 13:43:04.313000000
{679A7AE7D9D742D59CD4625B04B99ED4},20171213 13:43:04.377000000
{28ED5AF7D4D543CEAE893064EF16A702},20171213 13:43:04.457000000
{8883FDB0BB384C01858636C3EE5947C4},20171213 13:43:04.533000000
{7C908EB6C3D6476096A734C45DC43094},20171213 13:43:04.580000000
{1CB29BC1A31C43A8B769046690D9BDF1},20171213 13:43:04.643000000
{282AB3768ADF4AF09C6F7AEB31E929FB},20171213 13:43:04.690000000
{12ED89C2D5F945D3A02E553BDEF6A4E6},20171213 13:43:04.753000000
{B7A69D957F6E4927958CC0B864A8203D},20171213 13:43:04.813000000
{C4E355986E654104B322B754BBB2D73D},20171213 13:43:05.440000000
{E558C10A31F14C119FD2AACAEE0A26FA},20171213 13:43:05.767000000
{DEEF72FCE7D040E7AB9325A8AA3C15D9},20171213 13:43:06.033000000
{DB4454A44EB2452A864FB328BB6ACDDB},20171213 13:43:06.160000000
{D70787836A3B4587A60441333C9DC3F4},20171213 13:43:06.207000000
{69C62B9263BC406BA74627140CDD93EF},20171213 13:43:06.267000000
{AE98304D9CCA4EA49A1519491945C69F},20171213 13:43:06.330000000
{9DC0BB3044E0473BAB8E4940DBECCB20},20171213 13:43:06.377000000
{58A72DA371D749318AC2E22161405EBE},20171213 13:43:06.440000000
{BE38515B017045C98D989D172D05EEE2},20171213 13:43:06.503000000
{2D278F691ECC4B14B72BD161FA0C149D},20171213 13:43:06.563000000
{249C71EA8C224E9DAC8A80A1BEC6CD0B},20171213 13:43:06.627000000
{F89575B064FA48A89EB515B96C31306F},20171213 13:43:06.673000000
{80B49D22879A4D269EF153846D7661A9},20171213 13:43:06.737000000
{941D4C7BFF074BD49C99E4A04E744162},20171213 13:43:06.783000000
{A5118044D17D48B383D979EC0745781F},20171213 13:43:06.847000000
{24955B019BE9460D998254B32E25A85B},20171213 13:43:06.910000000
{AAFBE6761E394606BAB9DF39BA228B8A},20171213 13:43:06.957000000
{DE5EDD8C65F5408DA157E47EF75C7BE2},20171213 13:43:07.017000000
{2ADA1EB5A8C34385818FC7AB78B2BA9D},20171213 13:43:07.063000000
{0657FDA4F44E4B56B0524C4C32AA103C},20171213 13:43:07.127000000
{91DB21E3341741D48CA657AC1916F0AD},20171213 13:43:07.190000000
{4FE11362C18D40589E5CBB3666741B80},20171213 13:43:07.237000000
{41BA01AA82FA4C5A901B84AE6D4752B7},20171213 13:43:07.300000000
{A2FE21B222EE489781FD202B9CF8AA2F},20171213 13:43:07.360000000
{86AD5659EB354588BA224E2789D99A03},20171213 13:43:07.410000000
{C38AF00C599345A180935E65810E4752},20171213 13:43:07.470000000
{A67FFE730D234321BC43B8EA099053EF},20171213 13:43:07.533000000
{52C4D90C2CCE4A94AF75C48D44B29BD8},20171213 13:43:07.597000000
{D7A49D0D39D84AE5A88708C926291D34},20171213 13:43:07.673000000
{57A60AD124004FD4A67A170554E0410F},20171213 13:43:07.720000000
{16254D7E62D3460BA3C2AA213DA0EF11},20171213 13:43:07.783000000
{F854C929588C4ECEA199CFE0050BFDAB},20171213 13:43:07.847000000
{AB130EDAE5934F909ECC3B65C1B0322C},20171213 13:43:07.893000000
{6BA97DBC2A854E85AB9F1A57CFAE5286},20171213 13:43:07.957000000
{3C7AC7A3C1494C3798F586CB2E73AE86},20171213 13:43:08.017000000
{C9F5413063E241E4B5931297EC7DB6B3},20171213 13:43:08.063000000
{73440807866644BFB4E4C2DD7AA2B982},20171213 13:43:08.127000000
{297C67A9740347568C4A57FEDC89CD8A},20171213 13:43:08.173000000
{E48057EC0BB046F6AEF4D50C1BAADE3E},20171213 13:43:08.237000000
{0B1C66584ECD40609D0456771F8EEFE0},20171213 13:43:08.597000000
{37DBEC5B6F964A76B6ECB8B2F41381A0},20171213 13:43:08.690000000
{04189643444A42E8A69E6E365A6A60CA},20171213 13:43:09.050000000
{2146B963B4A645599E3102F47FBAA02E},20171213 13:43:09.457000000
{90DE7FA54E8A45F9A4D0E492A3CBB32B},20171213 13:43:09.720000000
{3F3E144DF21C4F3289ABDE09ED327F81},20171213 13:43:09.910000000
{FD1DD390220D413B9707171933407A43},20171213 13:43:09.970000000
{88F057EA6E0D4EC7B3DA061270C6E99F},20171213 13:43:10.017000000
{F5D9316A2EFF4D1B8B7DFDC2496AE4E5},20171213 13:43:10.080000000
{FFE176F9D0184D91A683DDF23788CE40},20171213 13:43:10.143000000
{C5AD888648714959812F23A69DB08DD1},20171213 13:43:10.207000000
{66A387FB743C4945851A15A4AEA43471},20171213 13:43:10.267000000
{ADFCCA95E20244889C1A834D10C48D16},20171213 13:43:10.330000000
{299D0EF5E3F64E58873F15C263680CB8},20171213 13:43:10.377000000
{73AA901DF988438395C67222C6DE73C9},20171213 13:43:10.440000000
{4F0897FA2FEA4C0DB8B1CA566967EE4B},20171213 13:43:10.503000000
{EB04C7603D5B49BC8A3E480BBB4591EC},20171213 13:43:10.550000000
{D369965567D04F6C9EE4913D457797A6},20171213 13:43:10.610000000
{FAE7FC24A97C401FB29ED5719F2E0A73},20171213 13:43:10.660000000
{50A6F93F7E75474E98CD3E333279306C},20171213 13:43:10.720000000
{A4A858016FB94098A59EBC98E03D92F4},20171213 13:43:10.783000000
{1314C936790A4EDFA88C57F5D2FEFEFF},20171213 13:43:10.830000000
{BD05D39E607E48A2AC9BBC5DBAF29D97},20171213 13:43:10.893000000
{C3311243C76B40638F7759FC18AFC2C1},20171213 13:43:10.940000000
{FB5511AA02884AD5B92E947E166659C8},20171213 13:43:11.003000000
{03070892C85B45258B33C70DD145AF29},20171213 13:43:11.063000000
{83C9286FF13346E0B95BEE53BEBEB798},20171213 13:43:11.813000000
{21BD6532A3E343EEBFCD9ADD0C432EC8},20171213 13:43:11.957000000
{591619D0904144A8950A21A8E166B1C8},20171213 13:43:12.050000000
{AF857120ADDD4FC1A047A7451D17967F},20171213 13:43:12.110000000
{33D16E1E2D764AFE9614985EFA014953},20171213 13:43:12.160000000
{6F9B63B99533467EBE191FED08C44265},20171213 13:43:12.220000000
{6CD464A8E97B43878E26DB78336DC2A2},20171213 13:43:12.283000000
{C160F2759D6141DFA19CE0F13F496800},20171213 13:43:12.330000000
{A4788047C5BF4456A6E9B65F6C8C0311},20171213 13:43:12.393000000
{BADCEADEFA2A4C4B8BAB05E56E2B51AE},20171213 13:43:12.457000000
{A81EB4D5C74B4E1A81E9102518B5E858},20171213 13:43:12.503000000
{C57D7D1999C948E7A0587E2494AE1066},20171213 13:43:12.563000000
{52CDBFE9AB354060B5EDBAACF6C8F155},20171213 13:43:12.610000000
{F53D9B495F344FC79870682F12981D22},20171213 13:43:12.673000000
{2A5526B6CF6145EA9E11DC3BB8A8C92B},20171213 13:43:12.737000000
{B8A559D11C5A4C45949ED39B26D74844},20171213 13:43:12.783000000
{7EA3AE4A15934A7CA7F4C642D5519C1B},20171213 13:43:12.847000000
{B4B35A387AF24B119A3F69BC65B063CD},20171213 13:43:12.893000000
{B499C4557DB44527B2F60A15F300AB2D},20171213 13:43:12.957000000
{D0F566EBA3814344AC5841FDE3078F22},20171213 13:43:13.017000000
{8BFBE0552C1F428BA12FFCB3EAA9F908},20171213 13:43:13.063000000
{33BB6F4023564AE2AC527A635A164E2F},20171213 13:43:13.127000000
{A4D11F54C2DA4806B4D84A2C82123791},20171213 13:43:13.190000000
{C6E3FC0F02EC4F18A945208E9E575983},20171213 13:43:13.253000000
{B0B3DF9C87D647AF9FF953B19EF1AA81},20171213 13:43:13.313000000
{AE700F977DAE46ECB718935EDB16BD81},20171213 13:43:13.360000000
{F19F02BBBBD7483E89CC81B13E9C1694},20171213 13:43:13.423000000
{311A4E4898C0430480711D5E2EED9278},20171213 13:43:13.470000000
{4F963CBCF834443D8107390C4B164B9A},20171213 13:43:13.533000000
{A41AF6A64A7548BD91ED9C5B74579223},20171213 13:43:13.597000000
{BFCA5D212C5A48C0A9BD7928EF0B2BD7},20171213 13:43:13.643000000
{16182CAD5F9E4E9DA16CA6CE9095AC87},20171213 13:43:13.707000000
{491C9D71EDEA415FB7706883383967A4},20171213 13:43:13.767000000
{2B4D26C7DB464BF988365F90B787BA24},20171213 13:43:13.813000000
{9F74617F9AD446169C6D2E08085E48B5},20171213 13:43:13.877000000
{37789B1532B84A1380DA67C040265B81},20171213 13:43:13.940000000
{E368FE70DB664806BB53CAAEB0432290},20171213 13:43:13.987000000
{F4BE87DE2D5F4D1F80FC96E0B05C44A9},20171213 13:43:14.050000000
{FBBD16623A8F4A7A9836B54762809E56},20171213 13:43:14.097000000
{D3422E9AEE70441B9EDA663EF6B432B1},20171213 13:43:14.160000000
{D76B35A20B3848D385078A21CF1AD5E1},20171213 13:43:14.220000000
{5C3E1BB035AA4A9095FDDBC108963349},20171213 13:43:14.300000000
{5C20BA9016F24E83AF16A65E4CA921DB},20171213 13:43:14.347000000
{DF2AF4CA3D01492CB65E38D1A53E51FE},20171213 13:43:14.410000000
{C6ADD40EDB404F3ABE46307331CAE24E},20171213 13:43:14.470000000
{90169346140D47AC914EE48C0D6AD429},20171213 13:43:14.533000000
{7067BCD9623D4FA28034CD3A8CE0CB7C},20171213 13:43:14.597000000
{040BCDB8459B43C9983D5522174FFADC},20171213 13:43:14.660000000
{FC6869A235CB4763B1BC0C58E20C70F7},20171213 13:43:14.720000000
{335A83587DC040108095340107AC0894},20171213 13:43:14.767000000
{7E50BC82F8E54CDAB6DBEF2006AC1116},20171213 13:43:14.830000000
{513C1D4184D64E218735CBCD1A081FB1},20171213 13:43:14.877000000
{4379DE9108F740D284A56B660B45048A},20171213 13:43:14.940000000
{5B2B2BA34AAF4A9EBB1BFD205D1EA1DB},20171213 13:43:15.003000000
{EDE18DC762184C1ABD2BD6A9618D463D},20171213 13:43:15.050000000
{9D2C043032164BD79748B16B0D6479E5},20171213 13:43:15.110000000
{CFAB306349114D0880F83FF8438440DF},20171213 13:43:15.173000000
{FAC5E479A4F54FDA9C0A2432D0287B33},20171213 13:43:15.923000000
{206EA7A8B8634BAB8EB1824C70F4226A},20171213 13:43:16.207000000
{5835A98CE6834C25B93D5DADBB63FA7E},20171213 13:43:16.517000000
{9B4D0EADAE70409BAC207B5641552449},20171213 13:43:16.690000000
{4B0588116BB14E8AA9CBE76756A8BE9E},20171213 13:43:16.737000000
{3EC3FD4C9AFD412CA03DD69E6F7AEACF},20171213 13:43:16.800000000
{9605B33630474AE78635190114F9DE38},20171213 13:43:16.847000000
{91D27EB286204E638B1762EAE8F7C6DA},20171213 13:43:16.910000000
{60B7C0ECB16941048C0D993BB8845209},20171213 13:43:16.970000000
{E50C0897D5BD43B9A00564BF2F958728},20171213 13:43:17.017000000
{8DF69B4C9AD44C9EA5CC28160C6CB250},20171213 13:43:17.080000000
{6506372CF875405899A46A1C8FAC7C8B},20171213 13:43:17.143000000
{3834A87D5AFB4A838FBE6CFAF0A21C10},20171213 13:43:17.190000000
{436D5B638A7B4A3097061356B5B598A1},20171213 13:43:17.253000000
{527A93BDFC0A45F3AA340C68FB5E41DC},20171213 13:43:17.300000000
{70D4DA996A8C469DB29D1F1868920E84},20171213 13:43:17.360000000
{62FF4D57368C4EF29CD770781831FC4E},20171213 13:43:17.423000000
{6D7E1FF662884529993AB2175007F0B8},20171213 13:43:17.470000000
{CAE934F3F5D244F9917CCE0BA5998FDB},20171213 13:43:17.550000000
{394B49A6F5E34D83A1B287EB80E72D92},20171213 13:43:17.597000000
{6595AE1D7058429F8A8544A74A6C4F18},20171213 13:43:17.673000000
{70754B5B24794451B379D8BFE96CED2A},20171213 13:43:17.737000000
{20E2F79F325B485DB2DBCB127A5FDFFA},20171213 13:43:17.800000000
{F3D49D70F7524948AB897CDF88E35F89},20171213 13:43:17.847000000
{B74204BF92724FE9A9DE56DDF05C2C7D},20171213 13:43:17.910000000
{6EF29C7BEF374F6298A9F92FC9549227},20171213 13:43:17.957000000
{AD9F8137A6BE47CDA9ABDEAB24B0A670},20171213 13:43:18.017000000
{5C646FEFFC16404F9775FD87FE2C005D},20171213 13:43:18.080000000
{48DF006D98D247268C012332D6254882},20171213 13:43:18.127000000
{A7D08A3498A441DA9C172AF60013210D},20171213 13:43:18.190000000
{716925B1E31043DBBA3E8637A3936F02},20171213 13:43:18.253000000
{BDFB0BF891C14DCBAE6B294468FB5F20},20171213 13:43:18.300000000
{4CC2ED6377E64FCEBFAC4E48F6095E27},20171213 13:43:18.360000000
{4E8BAF139A024A349D9D24BF116C37DB},20171213 13:43:18.423000000
{800934C1BD8F41229C5BCD781B742A1F},20171213 13:43:18.470000000
{079562818930463BB1E6E705DB4F5A1F},20171213 13:43:18.533000000
{1085E5933DF84B6A91DB97FA45CB07F2},20171213 13:43:18.580000000
{40F40BCA780140CC8A1BFC8F55C0B6E7},20171213 13:43:18.643000000
{AF6B8E0C6B2A4CBDA3108DCF839166E9},20171213 13:43:18.720000000
{14B0268CF557464FB047CF2F52A7DB23},20171213 13:43:18.767000000
{69E14EB023274BFC84C0826B12ACC84B},20171213 13:43:18.830000000
{5018DC15632E4F2488CCB5FB46AF5320},20171213 13:43:19.517000000
{5E85AD6A5F764B4484D31E841307F396},20171213 13:43:19.783000000
{493B9B34F71240F28C4FF0EC19FE70AB},20171213 13:43:20.050000000
{004DA60D23E44DC6AB688B8C0CC4B44B},20171213 13:43:20.110000000
{0FB5C09DDF2A43BBB8300B2DCCF8C532},20171213 13:43:20.173000000
{2CE2BD7DC90A4D20AEBADF0E5D4E90FA},20171213 13:43:20.237000000
{3F00AA222F59409EB9D5DF3D4B6F7E38},20171213 13:43:20.283000000
{137C421D4844403A838E36E766DB5019},20171213 13:43:20.347000000
{AC2063439F044D0C88031CE0BE7FA9AC},20171213 13:43:20.410000000
{E326B98FE12A49989432A7922BAF1D9E},20171213 13:43:20.457000000
{54B89F53AAF6427DB1CB9BBEC7B57C56},20171213 13:43:20.517000000
{21386BDF28A745C1BEA8363D96C7019D},20171213 13:43:20.563000000
{7FFCAFF354BF4025AC5DC91BA95A576C},20171213 13:43:20.627000000
{E381E77F11684E029491AB35E8A27E76},20171213 13:43:20.690000000
{C9F296DFE0524ADD8E949FCF02AAE598},20171213 13:43:20.737000000
{08254EDE34E7425CBCB35FB63542D821},20171213 13:43:20.800000000
{EDD7E692D86845E38025D48252433198},20171213 13:43:20.860000000
{49293868E860452DB7270FBC366A8B09},20171213 13:43:20.910000000
{99CDD72FBF9A456FB2C9CE902F77046B},20171213 13:43:20.970000000
{7D685B3896FF4AE792BBDA5746BFA1B2},20171213 13:43:21.017000000
{EF12AF9B045D4DD9A59434DD6E0D6F1A},20171213 13:43:21.080000000
{7304D7D6543D4EEF9DB5C1AD895B4B19},20171213 13:43:21.143000000
{04EE24C2AB6E4AEDBFC3779BE125AA52},20171213 13:43:21.190000000
{32217C4A94DB437DBEA982D365911C2C},20171213 13:43:21.283000000
{2366929622634914B38C582C3CF9AEEC},20171213 13:43:21.330000000
{49EE526FE1C74CB394E636CCADD8DCA4},20171213 13:43:21.393000000
{9695657893C44659A92D407195927E10},20171213 13:43:21.457000000
{1DD5F01FD2934647834E2ACEE426C63E},20171213 13:43:21.503000000
{1824105A1935450689C0B8906DF39FF7},20171213 13:43:21.563000000
{D2AAC25FE43F475AB1A4247E945C2F94},20171213 13:43:21.610000000
{20599AB902CE45249F65D087F9E9F884},20171213 13:43:21.673000000
{4886DC8BC8324CB5AF2188374A83239E},20171213 13:43:21.737000000
{125D7A2A07A54E14B0806A2FCA6B3EDD},20171213 13:43:21.783000000
{49ED7C3291F64CE3BB6BB68E7C92402C},20171213 13:43:21.847000000
{A6304EC224024291B710FC81CDB0BB92},20171213 13:43:21.893000000
{6C060F7B515B4E2C9E2DCD7085A5CE7B},20171213 13:43:21.957000000
{3B737FF76267486DB127463B7C54A43C},20171213 13:43:22.017000000
{5367E5545CA24DFE8323E24BFE0E37D7},20171213 13:43:22.063000000
{73CB8024D97B48609F92A671B159BD22},20171213 13:43:22.127000000
{DCB225CFB0EB4A289F24A342F66038BC},20171213 13:43:22.190000000
{259AC7228DFF4875AD4BF00591428850},20171213 13:43:22.253000000
{8FFE3F6903164C3B97699720CDCDACBA},20171213 13:43:22.300000000
{B1D9DFC4F13745DDB9AD632BE44C6B27},20171213 13:43:22.360000000
{40E29244D14348AC9A2CA7935A52B264},20171213 13:43:22.423000000
{3B605AC4321A4913B63EADEF20BEA78B},20171213 13:43:22.487000000
{42FEE3B7891946338B1BE0FDE2CBEDCB},20171213 13:43:22.550000000
{23C4BD46A09A4A158120AD950FB384C8},20171213 13:43:22.597000000
{311CED3B739A4EAF839DAC5C4BD23A86},20171213 13:43:22.660000000
{0BEA4D5C6FF744249FBB6B22AEB5119E},20171213 13:43:22.707000000
{6881C1D742E5469584E89A86B31E8548},20171213 13:43:22.767000000
{25420539BF3A4690A5973E405DF0D39A},20171213 13:43:22.830000000
{89DD83CF46724624AB72C553638A5DA0},20171213 13:43:22.877000000
{8DB19E3763CE4B41B004384A8E4BDB85},20171213 13:43:22.940000000
{99493476798E4EC5A8849394C823E5F5},20171213 13:43:22.987000000
{50C526B871754E018DA39561A3F4D04E},20171213 13:43:23.050000000
{0ABB5211EBEB4D64B72A344C8D688F4A},20171213 13:43:23.110000000
{C30E81C3F78942C8954DCA403D80546D},20171213 13:43:23.160000000
{B08E09B65DE64962AE6362C707DF07D3},20171213 13:43:23.220000000
{C187D1CA620C43F0ACC647156E1A3075},20171213 13:43:23.283000000
{0BDA535B79E04C4EBCA60FAC52B0823A},20171213 13:43:23.347000000
{FC239E0A067A4CA8BD6A4CFD992B1F46},20171213 13:43:24.063000000
{597275D234A14FEAA5564EA75B0041C9},20171213 13:43:24.220000000
{18F3CD9499B342928E6F31192F666E91},20171213 13:43:24.423000000
{11441F40F1B14DD38D8AE3FDC7CB62BB},20171213 13:43:24.627000000
{87423F4B124245978F2DD7583C3DF12F},20171213 13:43:24.957000000
{A57FC6F53B4A40E0B580F08E8A4EC9D3},20171213 13:43:25.017000000
{0BAE01F78F2B469B86C8BB685DB55D55},20171213 13:43:25.080000000
{2DCA4F8BAF6A4E47A269F33D59E5C8DC},20171213 13:43:25.143000000
{7D719192EC5946A3A4AE6E380D25B893},20171213 13:43:25.190000000
{A943056F44DF4936A9B03EE71C730FB5},20171213 13:43:25.253000000
{16404C7C3CA24DB383089DE3AF7A38A9},20171213 13:43:25.313000000
{5EFE88EE34134568B8BDAECD0193F804},20171213 13:43:25.360000000
{6B1D06326B074F969EFA937F7A067B36},20171213 13:43:25.423000000
{0955B73529614E9EA449DD92BEF63C38},20171213 13:43:25.470000000
{2E66A6239DA942A8B0F1130EB3984881},20171213 13:43:25.550000000
{3599DD47C4C84835A00E94DB219337E2},20171213 13:43:25.610000000
{DF829F0BAEBC4BFC8AC13658F7BD84AE},20171213 13:43:25.673000000
{87AB1ABBA62E485DA258292D4266086F},20171213 13:43:25.737000000
{19765FDDCC934198A23A3001EA7ACC65},20171213 13:43:25.800000000
{FDCB0BCE604D48D3B8A978FA55C6EB90},20171213 13:43:25.847000000
{ABF8BBDE4C4F4E008E33F2E18ABB4644},20171213 13:43:25.910000000
{2D963F2BC26D4D41825A985A99010FFB},20171213 13:43:25.957000000
{9619C1D981F94FDBAB0578E4B12134F1},20171213 13:43:26.017000000
{3091BBAA1CAB41889F59F991364A9887},20171213 13:43:26.080000000
{6D607A28579C4D41A2F180A085B123BC},20171213 13:43:26.127000000
{3E06FB4438834DF8B9BAB699D2CBE4BA},20171213 13:43:26.190000000
{1201F8C1AD2F45FCAC66955BB6FC1122},20171213 13:43:26.237000000
{E76E707B4B6F41B3A4E9356FE32D885A},20171213 13:43:26.300000000
{AFB6BF87C14E441188EA9C7B02465561},20171213 13:43:26.360000000
{10018A97C6694C5AB2F12F4CA3C7F5DB},20171213 13:43:26.410000000
{F82D37DE5F0A41A8BC7694D2F213FC73},20171213 13:43:26.470000000
{0A24F224E944438EADEB3947AE46121F},20171213 13:43:26.533000000
{AD70E590B94D4655B523DBD5E618059D},20171213 13:43:26.580000000
{CB37C04AFB094F33B6AE9338E801BB23},20171213 13:43:26.643000000
{52D251F932D3418AAEE5E1899FFCE22C},20171213 13:43:26.690000000
{E653E7B1634A4254BB86B0426998F4BA},20171213 13:43:26.767000000
{65EA5A7BCDFC41EA832D6B7754D067D7},20171213 13:43:26.830000000
{4E93F641B0454F81A29BFD83A98A5E1B},20171213 13:43:26.893000000
{6212AE23371F472B8DBED0106C4F26EC},20171213 13:43:26.940000000
{C55EA85314004FC7AA50095CFA61BDA7},20171213 13:43:27.003000000
{0BAAFD12139F44BAA068BDD620C9814A},20171213 13:43:27.063000000
{2ACF0F7296EA4B8D93C23B90BA4B097F},20171213 13:43:27.110000000
{B22202AF22154B37AB13CF57394B4BA5},20171213 13:43:27.173000000
{D49C7D0E21914D9ABD7FA7082C930F58},20171213 13:43:27.237000000
{BA09852DE9C44C3FAB3EDD256B1A2709},20171213 13:43:27.283000000
{57985CD847694E1AB62B1B6FEFB6C31B},20171213 13:43:27.347000000
{6071E521C5AA4EBFABE453CAAF883924},20171213 13:43:28.033000000
{C294047393AA464C8965A1C3E4CC0876},20171213 13:43:28.237000000
{23B7CC654A824BCD92073B24F8D05B20},20171213 13:43:28.440000000
{C9130DEF7E1B4D4FB2B1934DEA30950C},20171213 13:43:28.690000000
{8444A95F952E48C0A9AD726792D132FC},20171213 13:43:28.847000000
{6539A0BCEFF8468F9964C9CA574B86DD},20171213 13:43:28.893000000
{A46C44DB1772456C8D561F06C9A6C950},20171213 13:43:28.957000000
{F23A681E214C4AE69EB77EB12960C63A},20171213 13:43:29.017000000
{A2210FF6D6A14357A98419EDCC4C6E44},20171213 13:43:29.063000000
{ACA6E2621E4B40ECACB01907AB3585FD},20171213 13:43:29.127000000
{287ED36F8C23489A9F9AD239BCF7EB36},20171213 13:43:29.173000000
{109A33B1D1E844D5802975DC0EECA519},20171213 13:43:29.237000000
{6541B1F4D0BB49CAA6C9DE755B327ED8},20171213 13:43:29.300000000
{AFD739B4D02241559A8E3769221820E1},20171213 13:43:29.360000000
{5197925F02954BB98827E2E27DF24AFC},20171213 13:43:29.410000000
{A44F3152F6564DF2A9829110A9E6085B},20171213 13:43:29.470000000
{E693753ABA74486F9D912A8D96461073},20171213 13:43:29.533000000
{B3ED0CBA343E4CB39EB5BB151D02D2FA},20171213 13:43:29.597000000
{E13DF26C4C4441E29AAA8BC6C1A4D4FA},20171213 13:43:29.643000000
{DFE284AEE952474E85F9E04F23FD2141},20171213 13:43:29.707000000
{3D8A20C9D6424CEF95907E4F44BDF1B0},20171213 13:43:29.767000000
{EECF154200654BEFB09BCE67CAEFB84C},20171213 13:43:29.813000000
{85603FF1D2D742A1BC6F575A88B73B55},20171213 13:43:29.877000000
{CC920E497C03473390AB6EBA5FE22CCA},20171213 13:43:29.923000000
